	TF	FBgn	Symbol	Score
53696	FBgn0039905_2	FBgn0023407	B4	14.1905
53697	FBgn0039905_2	FBgn0259984	kuz	14.1905
53698	FBgn0039905_2	FBgn0028541	TM9SF4	14.1905
53699	FBgn0039905_2	FBgn0032536	Ance	14.1905
53700	FBgn0039905_2	FBgn0003255	rk	14.1905
53701	FBgn0039905_2	FBgn0027348	bgm	14.1905
53702	FBgn0039905_2	FBgn0261563	wb	14.1905
53703	FBgn0039905_2	FBgn0259213	CG42313	14.1905
53704	FBgn0039905_2	FBgn0264436	CR43854	14.1905
53705	FBgn0039905_2	FBgn0028516	ZnT35C	14.1905
53706	FBgn0039905_2	FBgn0013433	beat	14.1905
53707	FBgn0039905_2	FBgn0028520	CG4891	14.1905
53708	FBgn0039905_2	FBgn0001994	crp	14.1905
53709	FBgn0039905_2	FBgn0032586	Tpr2	14.1905
53710	FBgn0039905_2	FBgn0259735	CG42389	14.1905
53711	FBgn0039905_2	FBgn0259735	CG42389	14.1905
53712	FBgn0039905_2	FBgn0266491	SclA	14.1905
53713	FBgn0039905_2	FBgn0266492	SclB	14.1905
53714	FBgn0039905_2	FBgn0051781	CR31781	14.1905
53715	FBgn0039905_2	FBgn0027885	Aac11	14.1905
53716	FBgn0039905_2	FBgn0024689	fws	14.1905
53717	FBgn0039905_2	FBgn0032649	CG15145	14.1905
53718	FBgn0039905_2	FBgn0015609	CadN	14.1905
53719	FBgn0039905_2	FBgn0015609	CadN	14.1905
53720	FBgn0039905_2	FBgn0262018	CadN2	14.1905
53721	FBgn0039905_2	FBgn0243486	rdo	14.1905
53722	FBgn0039905_2	FBgn0001301	kel	14.1905
53723	FBgn0039905_2	FBgn0000636	Fas3	14.1905
53724	FBgn0039905_2	FBgn0085370	Pde11	14.1905
53725	FBgn0039905_2	FBgn0266901	CR45361	14.1905
53726	FBgn0039905_2	FBgn0266315	CR44980	14.1905
53727	FBgn0039905_2	FBgn0261239	Hr39	14.1905
53728	FBgn0039905_2	FBgn0262631	CR43148	14.1905
53729	FBgn0039905_2	FBgn0032981	CG3635	14.1905
53730	FBgn0039905_2	FBgn0278598	CR46268	14.1905
53731	FBgn0039905_2	FBgn0058006	CG40006	14.1905
53732	FBgn0036179_2	FBgn0086758	chinmo	14.3286
53733	FBgn0036179_2	FBgn0000547	ed	14.3286
53734	FBgn0036179_2	FBgn0053196	dpy	14.3286
53735	FBgn0036179_2	FBgn0265999	CR44773	14.3286
53736	FBgn0036179_2	FBgn0031778	CR9162	14.3286
53737	FBgn0036179_2	FBgn0085450	Snoo	14.3286
53738	FBgn0036179_2	FBgn0261871	dpr2	14.3286
53739	FBgn0036179_2	FBgn0264442	ab	14.3286
53740	FBgn0036179_2	FBgn0263329	CR43410	14.3286
53741	FBgn0036179_2	FBgn0259984	kuz	14.3286
53742	FBgn0036179_2	FBgn0259735	CG42389	14.3286
53743	FBgn0036179_2	FBgn0032614	CG13284	14.3286
53744	FBgn0036179_2	FBgn0261804	CG42750	14.3286
53745	FBgn0036179_2	FBgn0016977	spen	14.3143
53746	FBgn0036179_2	FBgn0000497	ds	14.3143
53747	FBgn0036179_2	FBgn0031279	CG3544	14.3143
53748	FBgn0036179_2	FBgn0000442	Pkg21D	14.3143
53749	FBgn0036179_2	FBgn0031375	erm	14.3143
53750	FBgn0036179_2	FBgn0031518	CG3277	14.3143
53751	FBgn0036179_2	FBgn0031530	pgant2	14.3143
53752	FBgn0036179_2	FBgn0010473	tutl	14.3143
53753	FBgn0036179_2	FBgn0027560	Tps1	14.3143
53754	FBgn0036179_2	FBgn0031645	CG3036	14.3143
53755	FBgn0036179_2	FBgn0265999	CR44773	14.3143
53756	FBgn0036179_2	FBgn0031778	CR9162	14.3143
53757	FBgn0036179_2	FBgn0262872	milt	14.3143
53758	FBgn0036179_2	FBgn0085450	Snoo	14.3143
53759	FBgn0036179_2	FBgn0011259	Sema	14.3143
53760	FBgn0036179_2	FBgn0051721	Trim9	14.3143
53761	FBgn0036179_2	FBgn0051760	CG31760	14.3143
53762	FBgn0036179_2	FBgn0028516	ZnT35C	14.3143
53763	FBgn0036179_2	FBgn0032850	Kua	14.3143
53764	FBgn0086910_2	FBgn0026396	Or22c	14.7213
53765	FBgn0086910_2	FBgn0031488	CG17265	14.7213
53766	FBgn0086910_2	FBgn0011259	Sema	14.7213
53767	FBgn0086910_2	FBgn0032271	CG7329	14.7213
53768	FBgn0086910_2	FBgn0028518	CG18480	14.7213
53769	FBgn0086910_2	FBgn0259735	CG42389	14.7213
53770	FBgn0086910_2	FBgn0000636	Fas3	14.7213
53771	FBgn0086910_2	FBgn0265951	CR44738	14.7213
53772	FBgn0086910_2	FBgn0032817	CG10631	14.7213
53773	FBgn0086910_2	FBgn0264443	CG43861	14.7213
53774	FBgn0086910_2	FBgn0045064	bwa	14.7213
53775	FBgn0010768_2	FBgn0266323	CR44988	14.5397
53776	FBgn0010768_2	FBgn0000497	ds	14.5397
53777	FBgn0010768_2	FBgn0003310	S	14.5397
53778	FBgn0010768_2	FBgn0031299	CG4629	14.5397
53779	FBgn0010768_2	FBgn0011648	Mad	14.5397
53780	FBgn0010768_2	FBgn0000547	ed	14.5397
53781	FBgn0010768_2	FBgn0000547	ed	14.5397
53782	FBgn0010768_2	FBgn0010473	tutl	14.5397
53783	FBgn0010768_2	FBgn0010473	tutl	14.5397
53784	FBgn0010768_2	FBgn0028482	bdl	14.5397
53785	FBgn0010768_2	FBgn0016076	vri	14.5397
53786	FBgn0010768_2	FBgn0031738	CG9171	14.5397
53787	FBgn0010768_2	FBgn0265778	PDZ	14.5397
53788	FBgn0010768_2	FBgn0264439	CR43857	14.5397
53789	FBgn0010768_2	FBgn0085450	Snoo	14.5397
53790	FBgn0010768_2	FBgn0085450	Snoo	14.5397
53791	FBgn0010768_2	FBgn0044323	Cka	14.5397
53792	FBgn0010768_2	FBgn0031976	CG7367	14.5397
53793	FBgn0010768_2	FBgn0031985	mon2	14.5397
53794	FBgn0010768_2	FBgn0261822	Bsg	14.5397
53795	FBgn0010768_2	FBgn0032025	CG7778	14.5397
53796	FBgn0010768_2	FBgn0041092	tai	14.5397
53797	FBgn0010768_2	FBgn0267252	Ggamma30A	14.5397
53798	FBgn0010768_2	FBgn0002973	numb	14.5397
53799	FBgn0010768_2	FBgn0263612	CR43621	14.5397
53800	FBgn0010768_2	FBgn0000273	Pka	14.5397
53801	FBgn0010768_2	FBgn0264266	CR43766	14.5397
53802	FBgn0010768_2	FBgn0032151	nAChRalpha6	14.5397
53803	FBgn0010768_2	FBgn0083945	CG34109	14.5397
53804	FBgn0010768_2	FBgn0265002	CG44153	14.5397
53805	FBgn0010768_2	FBgn0051871	CG31871	14.5397
53806	FBgn0010768_2	FBgn0032330	Samuel	14.5397
53807	FBgn0010768_2	FBgn0051867	CG31867	14.5397
53808	FBgn0010768_2	FBgn0010197	Gyc32E	14.5397
53809	FBgn0010768_2	FBgn0264815	Pde1c	14.5397
53810	FBgn0010768_2	FBgn0043841	vir	14.5397
53811	FBgn0010768_2	FBgn0259176	bun	14.5397
53812	FBgn0010768_2	FBgn0264308	CG43778	14.5397
53813	FBgn0010768_2	FBgn0032536	Ance	14.5397
53814	FBgn0010768_2	FBgn0028875	nAChRalpha5	14.5397
53815	FBgn0010768_2	FBgn0263038	CG43333	14.5397
53816	FBgn0010768_2	FBgn0028516	ZnT35C	14.5397
53817	FBgn0010768_2	FBgn0264264	CR43764	14.5397
53818	FBgn0010768_2	FBgn0028645	beat	14.5397
53819	FBgn0010768_2	FBgn0028514	CG4793	14.5397
53820	FBgn0010768_2	FBgn0264347	CR43803	14.5397
53821	FBgn0010768_2	FBgn0028645	beat	14.5397
53822	FBgn0010768_2	FBgn0264350	CR43806	14.5397
53823	FBgn0010768_2	FBgn0001991	Ca	14.5397
53824	FBgn0010768_2	FBgn0051815	CG31815	14.5397
53825	FBgn0010768_2	FBgn0259735	CG42389	14.5397
53826	FBgn0010768_2	FBgn0062978	CG31808	14.5397
53827	FBgn0010768_2	FBgn0261671	tweek	14.5397
53828	FBgn0010768_2	FBgn0026150	ApepP	14.5397
53829	FBgn0010768_2	FBgn0032658	CG5681	14.5397
53830	FBgn0010768_2	FBgn0261804	CG42750	14.5397
53831	FBgn0010768_2	FBgn0003896	tup	14.5397
53832	FBgn0010768_2	FBgn0032774	CG17549	14.5397
53833	FBgn0010768_2	FBgn0041789	Pax	14.5397
53834	FBgn0010768_2	FBgn0000464	Lar	14.5397
53835	FBgn0010768_2	FBgn0267964	CG46244	14.5397
53836	FBgn0010768_2	FBgn0263873	sick	14.5397
53837	FBgn0010768_2	FBgn0004374	neb	14.5397
53838	FBgn0010768_2	FBgn0010395	Itgbn	14.5397
53839	FBgn0010768_2	FBgn0259683	Ir40a	14.5397
53840	FBgn0010768_2	FBgn0000497	ds	14.5397
53841	FBgn0010768_2	FBgn0028481	CG4341	14.5397
53842	FBgn0010768_2	FBgn0267281	CR45717	14.5397
53843	FBgn0010768_2	FBgn0031307	MFS3	14.5397
53844	FBgn0010768_2	FBgn0259229	CG42329	14.5397
53845	FBgn0010768_2	FBgn0051665	wry	14.5397
53846	FBgn0010768_2	FBgn0010263	Rbp9	14.5397
53847	FBgn0010768_2	FBgn0015600	toc	14.5397
53848	FBgn0010768_2	FBgn0000547	ed	14.5397
53849	FBgn0010768_2	FBgn0000547	ed	14.5397
53850	FBgn0010768_2	FBgn0053113	Rtnl1	14.5397
53851	FBgn0010768_2	FBgn0031681	pgant5	14.5397
53852	FBgn0010768_2	FBgn0031698	Ncoa6	14.5397
53853	FBgn0010768_2	FBgn0085410	TrissinR	14.5397
53854	FBgn0010768_2	FBgn0051632	sens	14.5397
53855	FBgn0010768_2	FBgn0259111	Ndae1	14.5397
53856	FBgn0010768_2	FBgn0010453	Wnt4	14.5397
53857	FBgn0010768_2	FBgn0260486	Ziz	14.5397
53858	FBgn0010768_2	FBgn0264895	RapGAP1	14.5397
53859	FBgn0010768_2	FBgn0031939	CG13796	14.5397
53860	FBgn0010768_2	FBgn0260479	CG31904	14.5397
53861	FBgn0010768_2	FBgn0003209	raw	14.5397
53862	FBgn0010768_2	FBgn0032096	Or30a	14.5397
53863	FBgn0010768_2	FBgn0085395	Shawl	14.5397
53864	FBgn0010768_2	FBgn0032151	nAChRalpha6	14.5397
53865	FBgn0010768_2	FBgn0032151	nAChRalpha6	14.5397
53866	FBgn0010768_2	FBgn0265002	CG44153	14.5397
53867	FBgn0010768_2	FBgn0265002	CG44153	14.5397
53868	FBgn0010768_2	FBgn0032280	CG17105	14.5397
53869	FBgn0010768_2	FBgn0051870	CG31870	14.5397
53870	FBgn0010768_2	FBgn0051869	CG31869	14.5397
53871	FBgn0010768_2	FBgn0261871	dpr2	14.5397
53872	FBgn0010768_2	FBgn0020309	crol	14.5397
53873	FBgn0010768_2	FBgn0264815	Pde1c	14.5397
53874	FBgn0010768_2	FBgn0266363	CG45011	14.5397
53875	FBgn0010768_2	FBgn0264815	Pde1c	14.5397
53876	FBgn0010768_2	FBgn0000114	bru1	14.5397
53877	FBgn0010768_2	FBgn0000114	bru1	14.5397
53878	FBgn0010768_2	FBgn0262475	bru2	14.5397
53879	FBgn0010768_2	FBgn0262475	bru2	14.5397
53880	FBgn0010768_2	FBgn0259176	bun	14.5397
53881	FBgn0010768_2	FBgn0004394	pdm2	14.5397
53882	FBgn0010768_2	FBgn0004394	pdm2	14.5397
53883	FBgn0010768_2	FBgn0259984	kuz	14.5397
53884	FBgn0010768_2	FBgn0259984	kuz	14.5397
53885	FBgn0010768_2	FBgn0051814	CG31814	14.5397
53886	FBgn0010768_2	FBgn0266822	CR45284	14.5397
53887	FBgn0010768_2	FBgn0016930	Dyrk2	14.5397
53888	FBgn0010768_2	FBgn0016930	Dyrk2	14.5397
53889	FBgn0010768_2	FBgn0003016	osp	14.5397
53890	FBgn0010768_2	FBgn0032553	CG4480	14.5397
53891	FBgn0010768_2	FBgn0259213	CG42313	14.5397
53892	FBgn0010768_2	FBgn0028644	beat	14.5397
53893	FBgn0010768_2	FBgn0001991	Ca	14.5397
53894	FBgn0010768_2	FBgn0028523	CG5888	14.5397
53895	FBgn0010768_2	FBgn0028523	CG5888	14.5397
53896	FBgn0010768_2	FBgn0032587	CG5953	14.5397
53897	FBgn0010768_2	FBgn0053179	beat	14.5397
53898	FBgn0010768_2	FBgn0011274	Dif	14.5397
53899	FBgn0010768_2	FBgn0262018	CadN2	14.5397
53900	FBgn0010768_2	FBgn0262018	CadN2	14.5397
53901	FBgn0010768_2	FBgn0261804	CG42750	14.5397
53902	FBgn0010768_2	FBgn0000636	Fas3	14.5397
53903	FBgn0010768_2	FBgn0263873	sick	14.5397
53904	FBgn0010768_2	FBgn0032857	CG10947	14.5397
53905	FBgn0010768_2	FBgn0000370	crc	14.5397
53906	FBgn0010768_2	FBgn0023091	dimm	14.5397
53907	FBgn0010768_2	FBgn0058006	CG40006	14.5397
53908	FBgn0036179_2	FBgn0053282	CG33282	14.3
53909	FBgn0036179_2	FBgn0031866	Nlg2	14.3
53910	FBgn0036179_2	FBgn0264895	RapGAP1	14.3
53911	FBgn0036179_2	FBgn0051721	Trim9	14.3
53912	FBgn0036179_2	FBgn0265809	CR44598	14.3
53913	FBgn0036179_2	FBgn0265808	CR44597	14.3
53914	FBgn0036179_2	FBgn0085424	nub	14.3
53915	FBgn0036179_2	FBgn0032439	Ref2	14.3
53916	FBgn0036179_2	FBgn0259984	kuz	14.3
53917	FBgn0036179_2	FBgn0283651	CG46301	14.3
53918	FBgn0036179_2	FBgn0028516	ZnT35C	14.3
53919	FBgn0036179_2	FBgn0000464	Lar	14.3
53920	FBgn0036179_2	FBgn0267964	CG46244	14.3
53921	FBgn0036179_2	FBgn0032957	CG2225	14.3
53922	FBgn0039905_2	FBgn0031238	CG3645	14.1746
53923	FBgn0039905_2	FBgn0004611	Plc21C	14.1746
53924	FBgn0039905_2	FBgn0003963	ush	14.1746
53925	FBgn0039905_2	FBgn0003963	ush	14.1746
53926	FBgn0039905_2	FBgn0000497	ds	14.1746
53927	FBgn0039905_2	FBgn0000497	ds	14.1746
53928	FBgn0039905_2	FBgn0002543	robo2	14.1746
53929	FBgn0039905_2	FBgn0002543	robo2	14.1746
53930	FBgn0039905_2	FBgn0263321	CG43402	14.1746
53931	FBgn0039905_2	FBgn0261509	haf	14.1746
53932	FBgn0039905_2	FBgn0086758	chinmo	14.1746
53933	FBgn0039905_2	FBgn0264494	CG17646	14.1746
53934	FBgn0039905_2	FBgn0085201	CG34172	14.1746
53935	FBgn0039905_2	FBgn0051690	CG31690	14.1746
53936	FBgn0039905_2	FBgn0265997	CR44772	14.1746
53937	FBgn0039905_2	FBgn0031453	Bacc	14.1746
53938	FBgn0039905_2	FBgn0004242	Syt1	14.1746
53939	FBgn0039905_2	FBgn0041111	lilli	14.1746
53940	FBgn0039905_2	FBgn0015600	toc	14.1746
53941	FBgn0039905_2	FBgn0015600	toc	14.1746
53942	FBgn0039905_2	FBgn0020445	E23	14.1746
53943	FBgn0039905_2	FBgn0000547	ed	14.1746
53944	FBgn0039905_2	FBgn0000547	ed	14.1746
53945	FBgn0039905_2	FBgn0000547	ed	14.1746
53946	FBgn0039905_2	FBgn0011603	ine	14.1746
53947	FBgn0039905_2	FBgn0031627	CG15630	14.1746
53948	FBgn0039905_2	FBgn0031630	CG15629	14.1746
53949	FBgn0039905_2	FBgn0031693	Cyp4ac1	14.1746
53950	FBgn0039905_2	FBgn0003716	tkv	14.1746
53951	FBgn0039905_2	FBgn0031697	CG14024	14.1746
53952	FBgn0039905_2	FBgn0051913	CG31913	14.1746
53953	FBgn0039905_2	FBgn0031738	CG9171	14.1746
53954	FBgn0039905_2	FBgn0085409	CG34380	14.1746
53955	FBgn0039905_2	FBgn0000320	eya	14.1746
53956	FBgn0039905_2	FBgn0031896	CG4502	14.1746
53957	FBgn0039905_2	FBgn0264888	CR44079	14.1746
53958	FBgn0039905_2	FBgn0264895	RapGAP1	14.1746
53959	FBgn0039905_2	FBgn0085450	Snoo	14.1746
53960	FBgn0039905_2	FBgn0031975	Tg	14.1746
53961	FBgn0039905_2	FBgn0032024	CG14273	14.1746
53962	FBgn0039905_2	FBgn0266911	CR45371	14.1746
53963	FBgn0039905_2	FBgn0011259	Sema	14.1746
53964	FBgn0039905_2	FBgn0041092	tai	14.1746
53965	FBgn0039905_2	FBgn0085395	Shawl	14.1746
53966	FBgn0039905_2	FBgn0264447	CR43865	14.1746
53967	FBgn0039905_2	FBgn0032120	CG33298	14.1746
53968	FBgn0039905_2	FBgn0032120	CG33298	14.1746
53969	FBgn0039905_2	FBgn0032129	jp	14.1746
53970	FBgn0039905_2	FBgn0032136	Apoltp	14.1746
53971	FBgn0039905_2	FBgn0011207	pelo	14.1746
53972	FBgn0039905_2	FBgn0011305	Rsf1	14.1746
53973	FBgn0039905_2	FBgn0051721	Trim9	14.1746
53974	FBgn0039905_2	FBgn0032282	CG7299	14.1746
53975	FBgn0039905_2	FBgn0051869	CG31869	14.1746
53976	FBgn0039905_2	FBgn0261871	dpr2	14.1746
53977	FBgn0039905_2	FBgn0032330	Samuel	14.1746
53978	FBgn0039905_2	FBgn0032330	Samuel	14.1746
53979	FBgn0039905_2	FBgn0265795	CR44584	14.1746
53980	FBgn0039905_2	FBgn0032360	CG14926	14.1746
53981	FBgn0039905_2	FBgn0261648	salm	14.1746
53982	FBgn0039905_2	FBgn0264815	Pde1c	14.1746
53983	FBgn0039905_2	FBgn0264815	Pde1c	14.1746
53984	FBgn0039905_2	FBgn0266363	CG45011	14.1746
53985	FBgn0039905_2	FBgn0266364	CG45012	14.1746
53986	FBgn0039905_2	FBgn0264815	Pde1c	14.1746
53987	FBgn0039905_2	FBgn0032414	CG17211	14.1746
53988	FBgn0039905_2	FBgn0000114	bru1	14.1746
53989	FBgn0039905_2	FBgn0032455	Pih1D1	14.1746
53990	FBgn0039905_2	FBgn0262160	CG9932	14.1746
53991	FBgn0039905_2	FBgn0051728	CG31728	14.1746
53992	FBgn0039905_2	FBgn0003983	Vm34Ca	14.1746
53993	FBgn0039905_2	FBgn0032521	CG7110	14.1746
53994	FBgn0039905_2	FBgn0023407	B4	14.1746
53995	FBgn0039905_2	FBgn0023407	B4	14.1746
53996	FBgn0039905_2	FBgn0259984	kuz	14.1746
53997	FBgn0039905_2	FBgn0051814	CG31814	14.1746
53998	FBgn0039905_2	FBgn0028541	TM9SF4	14.1746
53999	FBgn0039905_2	FBgn0261563	wb	14.1746
54000	FBgn0039905_2	FBgn0261534	l	14.1746
54001	FBgn0039905_2	FBgn0250844	CG4218	14.1746
54002	FBgn0039905_2	FBgn0259213	CG42313	14.1746
54003	FBgn0039905_2	FBgn0028879	CG15270	14.1746
54004	FBgn0039905_2	FBgn0264435	CR43853	14.1746
54005	FBgn0039905_2	FBgn0051824	CR31824	14.1746
54006	FBgn0039905_2	FBgn0261999	CG42817	14.1746
54007	FBgn0039905_2	FBgn0259735	CG42389	14.1746
54008	FBgn0039905_2	FBgn0062978	CG31808	14.1746
54009	FBgn0039905_2	FBgn0083942	CG34106	14.1746
54010	FBgn0039905_2	FBgn0265607	beat	14.1746
54011	FBgn0039905_2	FBgn0032629	beat	14.1746
54012	FBgn0039905_2	FBgn0261804	CG42750	14.1746
54013	FBgn0039905_2	FBgn0032681	CG10283	14.1746
54014	FBgn0039905_2	FBgn0032681	CG10283	14.1746
54015	FBgn0039905_2	FBgn0266208	CR44903	14.1746
54016	FBgn0039905_2	FBgn0032685	CG10211	14.1746
54017	FBgn0039905_2	FBgn0261349	Mst36Fb	14.1746
54018	FBgn0039905_2	FBgn0086681	Mst36Fa	14.1746
54019	FBgn0039905_2	FBgn0265994	CR44769	14.1746
54020	FBgn0039905_2	FBgn0045852	ham	14.1746
54021	FBgn0039905_2	FBgn0263568	mir	14.1746
54022	FBgn0039905_2	FBgn0003896	tup	14.1746
54023	FBgn0039905_2	FBgn0010300	brat	14.1746
54024	FBgn0039905_2	FBgn0041789	Pax	14.1746
54025	FBgn0039905_2	FBgn0000464	Lar	14.1746
54026	FBgn0039905_2	FBgn0267964	CG46244	14.1746
54027	FBgn0039905_2	FBgn0263873	sick	14.1746
54028	FBgn0039905_2	FBgn0263873	sick	14.1746
54029	FBgn0039905_2	FBgn0266214	CR44909	14.1746
54030	FBgn0039905_2	FBgn0266214	CR44909	14.1746
54031	FBgn0039905_2	FBgn0032889	CG9331	14.1746
54032	FBgn0039905_2	FBgn0032981	CG3635	14.1746
54033	FBgn0039905_2	FBgn0039972	CG17018	14.1746
54034	FBgn0039905_2	FBgn0064225	RpL5	14.1746
54035	FBgn0039905_2	FBgn0040010	CG17493	14.1746
54036	FBgn0039905_2	FBgn0058006	CG40006	14.1746
54037	FBgn0039905_2	FBgn0058006	CG40006	14.1746
54038	FBgn0039905_2	FBgn0058006	CG40006	14.1746
54039	FBgn0086910_2	FBgn0051973	Cda5	14.7049
54040	FBgn0086910_2	FBgn0000497	ds	14.7049
54041	FBgn0086910_2	FBgn0265825	CR44614	14.7049
54042	FBgn0086910_2	FBgn0041111	lilli	14.7049
54043	FBgn0086910_2	FBgn0041111	lilli	14.7049
54044	FBgn0086910_2	FBgn0020445	E23	14.7049
54045	FBgn0086910_2	FBgn0000547	ed	14.7049
54046	FBgn0086910_2	FBgn0028482	bdl	14.7049
54047	FBgn0086910_2	FBgn0264815	Pde1c	14.7049
54048	FBgn0086910_2	FBgn0000114	bru1	14.7049
54049	FBgn0086910_2	FBgn0262475	bru2	14.7049
54050	FBgn0086910_2	FBgn0023407	B4	14.7049
54051	FBgn0086910_2	FBgn0259984	kuz	14.7049
54052	FBgn0086910_2	FBgn0259735	CG42389	14.7049
54053	FBgn0086910_2	FBgn0264695	Mhc	14.7049
54054	FBgn0086910_2	FBgn0041789	Pax	14.7049
54055	FBgn0086910_2	FBgn0032955	CG2201	14.7049
54056	FBgn0036179_2	FBgn0031681	pgant5	14.2857
54057	FBgn0036179_2	FBgn0003502	Btk29A	14.2857
54058	FBgn0036179_2	FBgn0264442	ab	14.2857
54059	FBgn0036179_2	FBgn0032821	CdGAPr	14.2857
54060	FBgn0036179_2	FBgn0000442	Pkg21D	14.2714
54061	FBgn0036179_2	FBgn0086758	chinmo	14.2714
54062	FBgn0036179_2	FBgn0025777	homer	14.2714
54063	FBgn0036179_2	FBgn0045038	Proc	14.2714
54064	FBgn0036179_2	FBgn0259984	kuz	14.2714
54065	FBgn0036179_2	FBgn0263649	CR43640	14.2714
54066	FBgn0036179_2	FBgn0261563	wb	14.2714
54067	FBgn0036179_2	FBgn0032886	CG9328	14.2714
54068	FBgn0086910_2	FBgn0015600	toc	14.6885
54069	FBgn0086910_2	FBgn0031530	pgant2	14.6885
54070	FBgn0086910_2	FBgn0051774	fred	14.6885
54071	FBgn0086910_2	FBgn0000547	ed	14.6885
54072	FBgn0086910_2	FBgn0031627	CG15630	14.6885
54073	FBgn0086910_2	FBgn0028572	qtc	14.6885
54074	FBgn0086910_2	FBgn0000308	chic	14.6885
54075	FBgn0086910_2	FBgn0031858	CG17378	14.6885
54076	FBgn0086910_2	FBgn0051632	sens	14.6885
54077	FBgn0086910_2	FBgn0003502	Btk29A	14.6885
54078	FBgn0086910_2	FBgn0266891	CR45351	14.6885
54079	FBgn0086910_2	FBgn0032271	CG7329	14.6885
54080	FBgn0086910_2	FBgn0264442	ab	14.6885
54081	FBgn0086910_2	FBgn0259213	CG42313	14.6885
54082	FBgn0086910_2	FBgn0261278	grp	14.6885
54083	FBgn0086910_2	FBgn0262743	Fs	14.6885
54084	FBgn0010768_2	FBgn0031592	Art2	14.5238
54085	FBgn0010768_2	FBgn0016660	H15	14.5238
54086	FBgn0010768_2	FBgn0000308	chic	14.5238
54087	FBgn0010768_2	FBgn0266521	stai	14.5238
54088	FBgn0010768_2	FBgn0031837	DIP	14.5238
54089	FBgn0010768_2	FBgn0085450	Snoo	14.5238
54090	FBgn0010768_2	FBgn0261822	Bsg	14.5238
54091	FBgn0010768_2	FBgn0011259	Sema	14.5238
54092	FBgn0010768_2	FBgn0032439	Ref2	14.5238
54093	FBgn0010768_2	FBgn0051814	CG31814	14.5238
54094	FBgn0010768_2	FBgn0263038	CG43333	14.5238
54095	FBgn0010768_2	FBgn0003016	osp	14.5238
54096	FBgn0010768_2	FBgn0028370	kek3	14.5238
54097	FBgn0010768_2	FBgn0266160	CR44866	14.5238
54098	FBgn0010768_2	FBgn0001991	Ca	14.5238
54099	FBgn0010768_2	FBgn0005677	dac	14.5238
54100	FBgn0010768_2	FBgn0032668	CG17681	14.5238
54101	FBgn0010768_2	FBgn0045852	ham	14.5238
54102	FBgn0010768_2	FBgn0263873	sick	14.5238
54103	FBgn0010768_2	FBgn0032886	CG9328	14.5238
54104	FBgn0010768_2	FBgn0032946	nrv3	14.5238
54105	FBgn0010768_2	FBgn0000497	ds	14.5238
54106	FBgn0010768_2	FBgn0000490	dpp	14.5238
54107	FBgn0010768_2	FBgn0085422	CG34393	14.5238
54108	FBgn0010768_2	FBgn0000547	ed	14.5238
54109	FBgn0010768_2	FBgn0003716	tkv	14.5238
54110	FBgn0010768_2	FBgn0001941	ifc	14.5238
54111	FBgn0010768_2	FBgn0085409	CG34380	14.5238
54112	FBgn0010768_2	FBgn0032129	jp	14.5238
54113	FBgn0010768_2	FBgn0263019	CR43314	14.5238
54114	FBgn0010768_2	FBgn0259176	bun	14.5238
54115	FBgn0010768_2	FBgn0259176	bun	14.5238
54116	FBgn0010768_2	FBgn0032462	CG16800	14.5238
54117	FBgn0010768_2	FBgn0259984	kuz	14.5238
54118	FBgn0010768_2	FBgn0028886	CG15279	14.5238
54119	FBgn0010768_2	FBgn0264392	CR43840	14.5238
54120	FBgn0010768_2	FBgn0264695	Mhc	14.5238
54121	FBgn0010768_2	FBgn0040260	Ugt36Bc	14.5238
54122	FBgn0010768_2	FBgn0051781	CR31781	14.5238
54123	FBgn0010768_2	FBgn0262018	CadN2	14.5238
54124	FBgn0010768_2	FBgn0010300	brat	14.5238
54125	FBgn0010768_2	FBgn0032815	CG10462	14.5238
54126	FBgn0036179_2	FBgn0031281	Saf6	14.2571
54127	FBgn0036179_2	FBgn0028481	CG4341	14.2571
54128	FBgn0036179_2	FBgn0085423	CG34394	14.2571
54129	FBgn0036179_2	FBgn0031738	CG9171	14.2571
54130	FBgn0036179_2	FBgn0264895	RapGAP1	14.2571
54131	FBgn0036179_2	FBgn0051814	CG31814	14.2571
54132	FBgn0036179_2	FBgn0003016	osp	14.2571
54133	FBgn0036179_2	FBgn0028888	CG4168	14.2571
54134	FBgn0036179_2	FBgn0020414	Idgf3	14.2571
54135	FBgn0036179_2	FBgn0259735	CG42389	14.2571
54136	FBgn0036179_2	FBgn0265815	CR44604	14.2571
54137	FBgn0036179_2	FBgn0265816	CR44605	14.2571
54138	FBgn0036179_2	FBgn0263325	CR43406	14.2571
54139	FBgn0036179_2	FBgn0261804	CG42750	14.2571
54140	FBgn0036179_2	FBgn0264443	CG43861	14.2571
54141	FBgn0036179_2	FBgn0263355	CG31688	14.2571
54142	FBgn0039905_2	FBgn0010583	dock	14.1587
54143	FBgn0039905_2	FBgn0031374	Wdr62	14.1587
54144	FBgn0039905_2	FBgn0031692	TpnC25D	14.1587
54145	FBgn0039905_2	FBgn0031698	Ncoa6	14.1587
54146	FBgn0039905_2	FBgn0004838	Hrb27C	14.1587
54147	FBgn0039905_2	FBgn0085407	Pvf3	14.1587
54148	FBgn0039905_2	FBgn0032013	Scgalpha	14.1587
54149	FBgn0039905_2	FBgn0003209	raw	14.1587
54150	FBgn0039905_2	FBgn0032151	nAChRalpha6	14.1587
54151	FBgn0039905_2	FBgn0259822	Ca	14.1587
